No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College,Team,Season
40,Mike Brown,C,6-9,257,"July 19, 1963",us US,9,George Washington,PHI,1996
44,Derrick Coleman,PF,6-10,230,"June 21, 1967",us US,5,Syracuse,PHI,1996
7,Richard Dumas,PF,6-7,200,"May 19, 1969",us US,2,Oklahoma State,PHI,1996
20,Greg Graham,SG,6-4,174,"November 26, 1970",us US,2,Indiana,PHI,1996
3,Greg Grant,PG,5-7,140,"August 29, 1966",us US,5,Trenton State University,PHI,1996
9,Sean Higgins,SF,6-9,205,"December 30, 1968",us US,4,Michigan,PHI,1996
25,Jeff Malone,SG,6-4,205,"June 28, 1961",us US,12,Mississippi State,PHI,1996
30,Tony Massenburg,PF,6-9,220,"July 31, 1967",us US,3,Maryland,PHI,1996
11,Vernon Maxwell,PG,6-4,180,"September 12, 1965",us US,7,Florida,PHI,1996
23,Tim Perry,PF,6-9,200,"June 4, 1965",us US,7,Temple,PHI,1996
54,Ed Pinckney,PF,6-9,195,"March 27, 1963",us US,10,Villanova,PHI,1996
8,Trevor Ruffin,PG,6-1,185,"September 26, 1970",us US,1,Hawaii,PHI,1996
5,Scott Skiles,PG,6-1,180,"March 5, 1964",us US,9,Michigan State,PHI,1996
42,Jerry Stackhouse,SG,6-6,218,"November 5, 1974",us US,R,UNC,PHI,1996
20,Greg Sutton,PG,6-2,170,"December 3, 1967",us US,2,Oral Roberts,PHI,1996
41,LaSalle Thompson,C,6-10,245,"June 23, 1961",us US,13,Texas,PHI,1996
23,Rex Walters,SG,6-4,190,"March 12, 1970",us US,2,"Northwestern, Kansas",PHI,1996
35,Clarence Weatherspoon,SF,6-6,240,"September 8, 1970",us US,3,Southern Miss,PHI,1996
55,Scott Williams,PF,6-10,230,"March 21, 1968",us US,5,UNC,PHI,1996
30,Trevor Wilson,PF,6-7,210,"March 16, 1968",us US,3,UCLA,PHI,1996
4,Sharone Wright,C,6-11,260,"January 30, 1973",us US,1,Clemson,PHI,1996
50,Mark Bradtke,C,6-10,265,"September 27, 1968",au AU,R,,PHI,1997
4,Michael Cage,C,6-9,224,"January 28, 1962",us US,12,San Diego State,PHI,1997
45,Adrian Caldwell,PF,6-8,265,"July 4, 1966",us US,4,"SMU, Lamar",PHI,1997
44,Derrick Coleman,PF,6-10,230,"June 21, 1967",us US,6,Syracuse,PHI,1997
21,Joe Courtney,PF,6-8,235,"October 17, 1969",us US,3,"Mississippi State, Southern Miss",PHI,1997
7,Mark Davis,SF,6-7,210,"April 26, 1973",us US,1,"Howard College, Texas Tech",PHI,1997
30,Lucious Harris,SG,6-5,190,"December 18, 1970",us US,3,Cal State Long Beach,PHI,1997
14,Mark Hendrickson,PF,6-9,220,"June 23, 1974",us US,R,Washington State,PHI,1997
3,Allen Iverson,PG,6-0,165,"June 7, 1975",us US,R,Georgetown,PHI,1997
20,Frankie King,SG,6-1,185,"June 6, 1972",us US,1,Western Carolina University,PHI,1997
25,Don MacLean,SF,6-10,235,"January 16, 1970",us US,4,UCLA,PHI,1997
9,Doug Overton,PG,6-3,190,"August 3, 1969",us US,4,La Salle,PHI,1997
42,Jerry Stackhouse,SG,6-6,218,"November 5, 1974",us US,1,UNC,PHI,1997
23,Rex Walters,SG,6-4,190,"March 12, 1970",us US,3,"Northwestern, Kansas",PHI,1997
35,Clarence Weatherspoon,SF,6-6,240,"September 8, 1970",us US,4,Southern Miss,PHI,1997
55,Scott Williams,C,6-10,230,"March 21, 1968",us US,6,UNC,PHI,1997
0,Benoit Benjamin,C,7-0,250,"November 22, 1964",us US,12,Creighton,PHI,1998
25,Tom Chambers,PF,6-10,220,"June 21, 1959",us US,15,Utah,PHI,1998
44,Derrick Coleman,PF,6-10,230,"June 21, 1967",us US,7,Syracuse,PHI,1998
34,Terry Cummings,PF,6-9,220,"March 15, 1961",us US,15,DePaul,PHI,1998
50,William Cunningham,C,6-11,250,"March 25, 1974",us US,R,Temple,PHI,1998
7,Mark Davis,SF,6-7,210,"April 26, 1973",us US,2,"Howard College, Texas Tech",PHI,1998
3,Allen Iverson,PG,6-0,165,"June 7, 1975",us US,1,Georgetown,PHI,1998
22,Jim Jackson,SG,6-6,220,"October 14, 1970",us US,5,Ohio State,PHI,1998
8,Aaron McKie,SG,6-5,209,"October 2, 1972",us US,3,Temple,PHI,1998
0,Eric Montross,C,7-0,270,"September 23, 1971",us US,3,UNC,PHI,1998
"9, 11",Doug Overton,PG,6-3,190,"August 3, 1969",us US,5,La Salle,PHI,1998
12,Anthony Parker,SG,6-6,215,"June 19, 1975",us US,R,Bradley,PHI,1998
42,Theo Ratliff,C,6-10,225,"April 17, 1973",us US,2,Wyoming,PHI,1998
22,Brian Shaw,PG,6-6,190,"March 22, 1966",us US,8,"Saint Mary's, UC Santa Barbara",PHI,1998
9,Joe Smith,PF,6-10,225,"July 26, 1975",us US,2,Maryland,PHI,1998
20,Eric Snow,PG,6-3,190,"April 24, 1973",us US,2,Michigan State,PHI,1998
42,Jerry Stackhouse,SF,6-6,218,"November 5, 1974",us US,2,UNC,PHI,1998
41,Kebu Stewart,PF,6-8,239,"December 19, 1973",us US,R,"UNLV, Cal State-Bakersfield",PHI,1998
1,Tim Thomas,SF,6-10,230,"February 26, 1977",us US,R,Villanova,PHI,1998
23,Rex Walters,SG,6-4,190,"March 12, 1970",us US,4,"Northwestern, Kansas",PHI,1998
35,Clarence Weatherspoon,PF,6-6,240,"September 8, 1970",us US,5,Southern Miss,PHI,1998
55,Scott Williams,C,6-10,230,"March 21, 1968",us US,7,UNC,PHI,1998
0,Benoit Benjamin,C,7-0,250,"November 22, 1964",us US,13,Creighton,PHI,1999
52,Matt Geiger,C,7-0,243,"September 10, 1969",us US,6,"Auburn, Georgia Tech",PHI,1999
44,Harvey Grant,PF,6-8,195,"July 4, 1965",us US,10,"Clemson, Oklahoma",PHI,1999
40,Tyrone Hill,PF,6-9,240,"March 19, 1968",us US,8,Xavier,PHI,1999
25,Jerald Honeycutt,PF,6-9,245,"October 20, 1974",us US,1,Tulane,PHI,1999
21,Larry Hughes,PG,6-5,184,"January 23, 1979",us US,R,Saint Louis,PHI,1999
3,Allen Iverson,SG,6-0,165,"June 7, 1975",us US,2,Georgetown,PHI,1999
9,George Lynch,SF,6-8,218,"September 3, 1970",us US,5,UNC,PHI,1999
4,Rick Mahorn,PF,6-10,240,"September 21, 1958",us US,17,Hampton,PHI,1999
8,Aaron McKie,SG,6-5,209,"October 2, 1972",us US,4,Temple,PHI,1999
14,Nazr Mohammed,C,6-10,221,"September 5, 1977",us US,R,Kentucky,PHI,1999
11,Doug Overton,PG,6-3,190,"August 3, 1969",us US,6,La Salle,PHI,1999
12,Anthony Parker,SG,6-6,215,"June 19, 1975",us US,1,Bradley,PHI,1999
42,Theo Ratliff,PF,6-10,225,"April 17, 1973",us US,3,Wyoming,PHI,1999
30,Casey Shaw,C,6-11,260,"July 20, 1975",us US,R,Toledo,PHI,1999
20,Eric Snow,PG,6-3,190,"April 24, 1973",us US,3,Michigan State,PHI,1999
1,Tim Thomas,SF,6-10,230,"February 26, 1977",us US,1,Villanova,PHI,1999
55,Scott Williams,C,6-10,230,"March 21, 1968",us US,8,UNC,PHI,1999
12,Bruce Bowen,SF,6-7,185,"June 14, 1971",us US,3,Cal State Fullerton,PHI,2000
11,Ira Bowman,SG,6-5,195,"June 11, 1973",us US,R,"Providence, Penn",PHI,2000
52,Matt Geiger,C,7-0,243,"September 10, 1969",us US,7,"Auburn, Georgia Tech",PHI,2000
40,Tyrone Hill,PF,6-9,240,"March 19, 1968",us US,9,Xavier,PHI,2000
21,Larry Hughes,SG,6-5,184,"January 23, 1979",us US,1,Saint Louis,PHI,2000
3,Allen Iverson,SG,6-0,165,"June 7, 1975",us US,3,Georgetown,PHI,2000
33,Jumaine Jones,SF,6-8,218,"February 10, 1979",us US,R,Georgia,PHI,2000
7,Toni Kukoč,SF,6-10,192,"September 18, 1968",hr HR,6,,PHI,2000
41,Antonio Lang,SF,6-8,205,"May 15, 1972",us US,5,Duke,PHI,2000
9,George Lynch,SF,6-8,218,"September 3, 1970",us US,6,UNC,PHI,2000
50,Todd MacCulloch,C,7-0,280,"January 27, 1976",ca CA,R,Washington,PHI,2000
8,Aaron McKie,SG,6-5,209,"October 2, 1972",us US,5,Temple,PHI,2000
14,Nazr Mohammed,C,6-10,221,"September 5, 1977",us US,1,Kentucky,PHI,2000
5,Kevin Ollie,PG,6-4,195,"December 27, 1972",us US,2,UConn,PHI,2000
30,Billy Owens,PF,6-8,220,"May 1, 1969",us US,8,Syracuse,PHI,2000
42,Theo Ratliff,PF,6-10,225,"April 17, 1973",us US,4,Wyoming,PHI,2000
53,Stanley Roberts,C,7-0,285,"February 7, 1970",us US,7,LSU,PHI,2000
20,Eric Snow,PG,6-3,190,"April 24, 1973",us US,4,Michigan State,PHI,2000
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,3,Oklahoma,PHX,1979
23,Mike Bratz,PG,6-2,185,"October 17, 1955",us US,1,Stanford,PHX,1979
10,Don Buse,PG,6-4,190,"August 10, 1950",us US,6,University of Evansville,PHX,1979
45,Marty Byrnes,SF,6-7,215,"April 30, 1956",us US,R,Syracuse,PHX,1979
6,Walter Davis,SF,6-6,193,"September 9, 1954",us US,1,UNC,PHX,1979
35,Bayard Forrest,C,6-10,235,"July 8, 1954",us US,1,Grand Canyon University,PHX,1979
24,Gar Heard,PF,6-6,219,"May 3, 1948",us US,8,Oklahoma,PHX,1979
50,Joel Kramer,PF,6-7,203,"November 30, 1955",us US,R,San Diego State,PHX,1979
30,Ron Lee,PG,6-4,193,"November 2, 1952",us US,2,Oregon,PHX,1979
12,Ted McClain,SG,6-1,180,"August 30, 1946",us US,7,Tennessee State,PHX,1979
21,Truck Robinson,PF,6-7,225,"October 4, 1951",us US,4,Tennessee State,PHX,1979
14,Alvin Scott,SF,6-7,185,"September 14, 1955",us US,1,Oral Roberts,PHX,1979
44,Paul Westphal,SG,6-4,195,"November 30, 1950",us US,6,USC,PHX,1979
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,4,Oklahoma,PHX,1980
23,Mike Bratz,PG,6-2,185,"October 17, 1955",us US,2,Stanford,PHX,1980
10,Don Buse,PG,6-4,190,"August 10, 1950",us US,7,University of Evansville,PHX,1980
45,Jeff Cook,PF,6-10,215,"October 21, 1956",us US,R,Idaho State University,PHX,1980
6,Walter Davis,SF,6-6,193,"September 9, 1954",us US,2,UNC,PHX,1980
24,Gar Heard,PF,6-6,219,"May 3, 1948",us US,9,Oklahoma,PHX,1980
"12, 22",Johnny High,PG,6-3,185,"April 25, 1957",us US,R,Nevada,PHX,1980
53,Rich Kelley,C,7-0,235,"March 23, 1953",us US,4,Stanford,PHX,1980
50,Joel Kramer,C,6-7,203,"November 30, 1955",us US,1,San Diego State,PHX,1980
21,Truck Robinson,PF,6-7,225,"October 4, 1951",us US,5,Tennessee State,PHX,1980
14,Alvin Scott,SF,6-7,185,"September 14, 1955",us US,2,Oral Roberts,PHX,1980
44,Paul Westphal,SG,6-4,195,"November 30, 1950",us US,7,USC,PHX,1980
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,5,Oklahoma,PHX,1981
45,Jeff Cook,SF,6-10,215,"October 21, 1956",us US,1,Idaho State University,PHX,1981
6,Walter Davis,SG,6-6,193,"September 9, 1954",us US,3,UNC,PHX,1981
22,Johnny High,PG,6-3,185,"April 25, 1957",us US,1,Nevada,PHX,1981
24,Dennis Johnson,PG,6-4,185,"September 18, 1954",us US,4,Pepperdine,PHX,1981
53,Rich Kelley,C,7-0,235,"March 23, 1953",us US,5,Stanford,PHX,1981
50,Joel Kramer,PF,6-7,203,"November 30, 1955",us US,2,San Diego State,PHX,1981
4,Kyle Macy,PG,6-3,175,"April 9, 1957",us US,R,"Purdue, Kentucky",PHX,1981
40,Mike Niles,SF,6-6,225,"March 31, 1955",us US,R,Cal State Fullerton,PHX,1981
21,Truck Robinson,PF,6-7,225,"October 4, 1951",us US,6,Tennessee State,PHX,1981
14,Alvin Scott,SF,6-7,185,"September 14, 1955",us US,3,Oral Roberts,PHX,1981
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,6,Oklahoma,PHX,1982
7,Dudley Bradley,SG,6-6,195,"March 19, 1957",us US,2,UNC,PHX,1982
45,Jeff Cook,PF,6-10,215,"October 21, 1956",us US,2,Idaho State University,PHX,1982
6,Walter Davis,SF,6-6,193,"September 9, 1954",us US,4,UNC,PHX,1982
35,Craig Dykema,SF,6-8,190,"June 11, 1959",us US,R,Cal State Long Beach,PHX,1982
24,Dennis Johnson,SG,6-4,185,"September 18, 1954",us US,5,Pepperdine,PHX,1982
53,Rich Kelley,C,7-0,235,"March 23, 1953",us US,6,Stanford,PHX,1982
50,Joel Kramer,PF,6-7,203,"November 30, 1955",us US,3,San Diego State,PHX,1982
4,Kyle Macy,PG,6-3,175,"April 9, 1957",us US,1,"Purdue, Kentucky",PHX,1982
8,John McCullough,SG,6-4,190,"October 5, 1956",us US,R,Oklahoma,PHX,1982
22,Larry Nance,PF,6-10,205,"February 12, 1959",us US,R,Clemson,PHX,1982
21,Truck Robinson,PF,6-7,225,"October 4, 1951",us US,7,Tennessee State,PHX,1982
14,Alvin Scott,SF,6-7,185,"September 14, 1955",us US,4,Oral Roberts,PHX,1982
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,7,Oklahoma,PHX,1983
45,Jeff Cook,PF,6-10,215,"October 21, 1956",us US,3,Idaho State University,PHX,1983
6,Walter Davis,SG,6-6,193,"September 9, 1954",us US,5,UNC,PHX,1983
53,James Edwards,C,7-0,225,"November 22, 1955",us US,5,Washington,PHX,1983
11,Johnny High,SG,6-3,185,"April 25, 1957",us US,2,Nevada,PHX,1983
24,Dennis Johnson,PG,6-4,185,"September 18, 1954",us US,6,Pepperdine,PHX,1983
50,Joel Kramer,C,6-7,203,"November 30, 1955",us US,4,San Diego State,PHX,1983
20,Maurice Lucas,PF,6-9,215,"February 18, 1952",us US,8,Marquette,PHX,1983
4,Kyle Macy,PG,6-3,175,"April 9, 1957",us US,2,"Purdue, Kentucky",PHX,1983
22,Larry Nance,PF,6-10,205,"February 12, 1959",us US,1,Clemson,PHX,1983
32,Charles Pittman,PF,6-8,220,"March 23, 1958",us US,R,Maryland,PHX,1983
14,Alvin Scott,SF,6-7,185,"September 14, 1955",us US,5,Oral Roberts,PHX,1983
40,David Thirdkill,SF,6-7,195,"April 12, 1960",us US,R,Bradley,PHX,1983
7,Rory White,SF,6-8,210,"August 16, 1959",us US,R,University of South Alabama,PHX,1983
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,8,Oklahoma,PHX,1984
6,Walter Davis,SG,6-6,193,"September 9, 1954",us US,6,UNC,PHX,1984
53,James Edwards,C,7-0,225,"November 22, 1955",us US,6,Washington,PHX,1984
10,Rod Foster,PG,6-1,160,"October 10, 1960",us US,R,UCLA,PHX,1984
11,Johnny High,PG,6-3,185,"April 25, 1957",us US,3,Nevada,PHX,1984
20,Maurice Lucas,PF,6-9,215,"February 18, 1952",us US,9,Marquette,PHX,1984
4,Kyle Macy,PG,6-3,175,"April 9, 1957",us US,3,"Purdue, Kentucky",PHX,1984
22,Larry Nance,PF,6-10,205,"February 12, 1959",us US,2,Clemson,PHX,1984
32,Charles Pittman,PF,6-8,220,"March 23, 1958",us US,1,Maryland,PHX,1984
8,Rick Robey,C,6-11,230,"January 30, 1956",us US,5,Kentucky,PHX,1984
7,Mike Sanders,SF,6-6,210,"May 7, 1960",us US,1,UCLA,PHX,1984
14,Alvin Scott,SF,6-7,185,"September 14, 1955",us US,6,Oral Roberts,PHX,1984
44,Paul Westphal,SG,6-4,195,"November 30, 1950",us US,11,USC,PHX,1984
7,Rory White,SF,6-8,210,"August 16, 1959",us US,1,University of South Alabama,PHX,1984
33,Alvan Adams,PF,6-9,210,"July 19, 1954",us US,9,Oklahoma,PHX,1985
6,Walter Davis,SG,6-6,193,"September 9, 1954",us US,7,UNC,PHX,1985
53,James Edwards,C,7-0,225,"November 22, 1955",us US,7,Washington,PHX,1985
10,Rod Foster,PG,6-1,160,"October 10, 1960",us US,1,UCLA,PHX,1985
15,Michael Holton,SG,6-4,185,"August 4, 1961",us US,R,UCLA,PHX,1985
24,Jay Humphries,SG,6-3,185,"October 17, 1962",us US,R,Colorado,PHX,1985
34,Charles Jones,C,6-8,215,"January 12, 1962",us US,R,Louisville,PHX,1985
20,Maurice Lucas,PF,6-9,215,"February 18, 1952",us US,10,Marquette,PHX,1985
4,Kyle Macy,PG,6-3,175,"April 9, 1957",us US,4,"Purdue, Kentucky",PHX,1985
22,Larry Nance,PF,6-10,205,"February 12, 1959",us US,3,Clemson,PHX,1985
32,Charles Pittman,SF,6-8,220,"March 23, 1958",us US,2,Maryland,PHX,1985
8,Rick Robey,C,6-11,230,"January 30, 1956",us US,6,Kentucky,PHX,1985
11,Mike Sanders,SF,6-6,210,"May 7, 1960",us US,2,UCLA,PHX,1985
14,Alvin Scott,SF,6-7,185,"September 14, 1955",us US,7,Oral Roberts,PHX,1985
43,Michael Young,SF,6-7,220,"January 2, 1961",us US,R,Houston,PHX,1985
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,10,Oklahoma,PHX,1986
6,Walter Davis,SG,6-6,193,"September 9, 1954",us US,8,UNC,PHX,1986
17,Devin Durrant,SF,6-7,200,"October 20, 1960",us US,1,BYU,PHX,1986
53,James Edwards,C,7-0,225,"November 22, 1955",us US,8,Washington,PHX,1986
10,Rod Foster,PG,6-1,160,"October 10, 1960",us US,2,UCLA,PHX,1986
16,Georgi Glouchkov,PF,6-8,235,"January 10, 1960",bg BG,R,,PHX,1986
15,Michael Holton,SG,6-4,185,"August 4, 1961",us US,1,UCLA,PHX,1986
24,Jay Humphries,PG,6-3,185,"October 17, 1962",us US,1,Colorado,PHX,1986
34,Charles Jones,PF,6-8,215,"January 12, 1962",us US,1,Louisville,PHX,1986
22,Larry Nance,PF,6-10,205,"February 12, 1959",us US,4,Clemson,PHX,1986
54,Ed Pinckney,SF,6-9,195,"March 27, 1963",us US,R,Villanova,PHX,1986
32,Charles Pittman,PF,6-8,220,"March 23, 1958",us US,3,Maryland,PHX,1986
8,Rick Robey,C,6-11,230,"January 30, 1956",us US,7,Kentucky,PHX,1986
11,Mike Sanders,SF,6-6,210,"May 7, 1960",us US,3,UCLA,PHX,1986
7,Bernard Thompson,SG,6-6,210,"August 30, 1962",us US,1,Fresno State,PHX,1986
15,Sedric Toney,PG,6-2,178,"April 13, 1962",us US,R,Dayton,PHX,1986
30,Nick Vanos,C,7-1,255,"April 13, 1963",us US,R,Santa Clara,PHX,1986
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,11,Oklahoma,PHX,1987
12,Rafael Addison,SF,6-7,215,"July 22, 1964",us US,R,Syracuse,PHX,1987
50,William Bedford,C,7-0,225,"December 14, 1963",us US,R,Memphis,PHX,1987
6,Walter Davis,SG,6-6,193,"September 9, 1954",us US,9,UNC,PHX,1987
53,James Edwards,C,7-0,225,"November 22, 1955",us US,9,Washington,PHX,1987
44,Kenny Gattison,PF,6-8,225,"May 23, 1964",us US,R,Old Dominion,PHX,1987
3,Grant Gondrezick,SG,6-5,205,"January 19, 1963",us US,R,Pepperdine,PHX,1987
14,Jeff Hornacek,SG,6-4,190,"May 3, 1963",us US,R,Iowa State,PHX,1987
24,Jay Humphries,PG,6-3,185,"October 17, 1962",us US,2,Colorado,PHX,1987
22,Larry Nance,PF,6-10,205,"February 12, 1959",us US,5,Clemson,PHX,1987
54,Ed Pinckney,SF,6-9,195,"March 27, 1963",us US,1,Villanova,PHX,1987
11,Mike Sanders,SF,6-6,210,"May 7, 1960",us US,4,UCLA,PHX,1987
7,Bernard Thompson,SF,6-6,210,"August 30, 1962",us US,2,Fresno State,PHX,1987
30,Nick Vanos,C,7-1,255,"April 13, 1963",us US,1,Santa Clara,PHX,1987
33,Alvan Adams,C,6-9,210,"July 19, 1954",us US,12,Oklahoma,PHX,1988
2,James Bailey,PF,6-9,220,"May 21, 1957",us US,8,Rutgers University,PHX,1988
45,Jeff Cook,PF,6-10,215,"October 21, 1956",us US,7,Idaho State University,PHX,1988
23,Tyrone Corbin,SF,6-6,210,"December 31, 1962",us US,2,DePaul,PHX,1988
12,Winston Crite,SF,6-7,233,"June 20, 1965",us US,R,Texas A&M,PHX,1988
6,Walter Davis,SF,6-6,193,"September 9, 1954",us US,10,UNC,PHX,1988
53,James Edwards,C,7-0,225,"November 22, 1955",us US,10,Washington,PHX,1988
35,Armen Gilliam,PF,6-9,230,"May 28, 1964",us US,R,UNLV,PHX,1988
25,Craig Hodges,SG,6-2,190,"June 27, 1960",us US,5,Cal State Long Beach,PHX,1988
14,Jeff Hornacek,SG,6-4,190,"May 3, 1963",us US,1,Iowa State,PHX,1988
24,Jay Humphries,PG,6-3,185,"October 17, 1962",us US,3,Colorado,PHX,1988
8,Eddie Johnson,SF,6-7,215,"May 1, 1959",us US,6,Illinois,PHX,1988
11,Kevin Johnson,PG,6-1,180,"March 4, 1966",us US,R,California,PHX,1988
26,Bill Martin,SF,6-7,205,"August 16, 1962",us US,2,Georgetown,PHX,1988
53,Ron Moore,C,7-0,260,"January 16, 1962",us US,R,"Salem University, West Virginia State University",PHX,1988
22,Larry Nance,PF,6-10,205,"February 12, 1959",us US,6,Clemson,PHX,1988
11,Mike Sanders,SF,6-6,210,"May 7, 1960",us US,5,UCLA,PHX,1988
7,Bernard Thompson,SF,6-6,210,"August 30, 1962",us US,3,Fresno State,PHX,1988
41,Mark West,C,6-10,230,"November 5, 1960",us US,4,Old Dominion,PHX,1988
24,Tom Chambers,PF,6-10,220,"June 21, 1959",us US,7,Utah,PHX,1989
23,Tyrone Corbin,SF,6-6,210,"December 31, 1962",us US,3,DePaul,PHX,1989
12,Winston Crite,SF,6-7,233,"June 20, 1965",us US,1,Texas A&M,PHX,1989
43,Mark Davis,SF,6-6,195,"June 8, 1963",us US,R,Old Dominion,PHX,1989
25,T.R. Dunn,SG,6-4,192,"February 1, 1955",us US,11,Alabama,PHX,1989
44,Kenny Gattison,PF,6-8,225,"May 23, 1964",us US,1,Old Dominion,PHX,1989
35,Armen Gilliam,PF,6-9,230,"May 28, 1964",us US,1,UNLV,PHX,1989
25,Craig Hodges,SG,6-2,190,"June 27, 1960",us US,6,Cal State Long Beach,PHX,1989
14,Jeff Hornacek,SG,6-4,190,"May 3, 1963",us US,2,Iowa State,PHX,1989
8,Eddie Johnson,SF,6-7,215,"May 1, 1959",us US,7,Illinois,PHX,1989
7,Kevin Johnson,PG,6-1,180,"March 4, 1966",us US,1,California,PHX,1989
4,Steve Kerr,PG,6-3,175,"September 27, 1965",lb LB,R,Arizona,PHX,1989
28,Andrew Lang,C,6-11,245,"June 28, 1966",us US,R,Arkansas,PHX,1989
9,Dan Majerle,SG,6-6,215,"September 9, 1965",us US,R,Central Michigan University,PHX,1989
45,Ed Nealy,PF,6-7,238,"February 19, 1960",us US,5,Kansas State,PHX,1989
34,Tim Perry,C,6-9,200,"June 4, 1965",us US,R,Temple,PHX,1989
41,Mark West,C,6-10,230,"November 5, 1960",us US,5,Old Dominion,PHX,1989
3,Kenny Battle,SG,6-6,210,"October 10, 1964",us US,R,"Northern Illinois, Illinois",PHX,1990
24,Tom Chambers,PF,6-10,220,"June 21, 1959",us US,8,Utah,PHX,1990
35,Armen Gilliam,PF,6-9,230,"May 28, 1964",us US,2,UNLV,PHX,1990
10,Greg Grant,PG,5-7,140,"August 29, 1966",us US,R,Trenton State University,PHX,1990
14,Jeff Hornacek,SG,6-4,190,"May 3, 1963",us US,3,Iowa State,PHX,1990
8,Eddie Johnson,SF,6-7,215,"May 1, 1959",us US,8,Illinois,PHX,1990
7,Kevin Johnson,PG,6-1,180,"March 4, 1966",us US,2,California,PHX,1990
28,Andrew Lang,C,6-11,245,"June 28, 1966",us US,1,Arkansas,PHX,1990
23,Tim Legler,SG,6-4,200,"December 26, 1966",us US,R,La Salle,PHX,1990
9,Dan Majerle,SG,6-6,215,"September 9, 1965",us US,1,Central Michigan University,PHX,1990
40,Mike McGee,SF,6-5,190,"July 29, 1959",us US,8,Michigan,PHX,1990
32,Mike Morrison,SG,6-4,195,"August 16, 1967",us US,R,Loyola (MD),PHX,1990
34,Tim Perry,C,6-9,200,"June 4, 1965",us US,1,Temple,PHX,1990
31,Kurt Rambis,PF,6-8,213,"February 25, 1958",us US,8,Santa Clara,PHX,1990
41,Mark West,C,6-10,230,"November 5, 1960",us US,6,Old Dominion,PHX,1990
21,Micheal Williams,PG,6-2,175,"July 23, 1966",us US,1,Baylor,PHX,1990
3,Kenny Battle,SG,6-6,210,"October 10, 1964",us US,1,"Northern Illinois, Illinois",PHX,1991
2,Joe Barry Carroll,C,7-0,225,"July 24, 1958",us US,9,Purdue,PHX,1991
23,Cedric Ceballos,SF,6-7,220,"August 2, 1969",us US,R,Cal State Fullerton,PHX,1991
24,Tom Chambers,PF,6-10,220,"June 21, 1959",us US,9,Utah,PHX,1991
14,Jeff Hornacek,SG,6-4,190,"May 3, 1963",us US,4,Iowa State,PHX,1991
8,Eddie Johnson,SG,6-7,215,"May 1, 1959",us US,9,Illinois,PHX,1991
7,Kevin Johnson,PG,6-1,180,"March 4, 1966",us US,3,California,PHX,1991
32,Negele Knight,PG,6-1,175,"March 6, 1967",us US,R,Dayton,PHX,1991
28,Andrew Lang,C,6-11,245,"June 28, 1966",us US,2,Arkansas,PHX,1991
51,Ian Lockhart,SF,6-8,240,"June 25, 1967",bs BS,R,Tennessee,PHX,1991
9,Dan Majerle,SF,6-6,215,"September 9, 1965",us US,2,Central Michigan University,PHX,1991
35,Xavier McDaniel,SF,6-7,205,"June 4, 1963",us US,5,Wichita State,PHX,1991
45,Ed Nealy,PF,6-7,238,"February 19, 1960",us US,7,Kansas State,PHX,1991
34,Tim Perry,C,6-9,200,"June 4, 1965",us US,2,Temple,PHX,1991
31,Kurt Rambis,PF,6-8,213,"February 25, 1958",us US,9,Santa Clara,PHX,1991
41,Mark West,C,6-10,230,"November 5, 1960",us US,7,Old Dominion,PHX,1991
15,Steve Burtt,SG,6-2,185,"November 5, 1962",us US,2,Iona College,PHX,1992
23,Cedric Ceballos,SF,6-7,220,"August 2, 1969",us US,1,Cal State Fullerton,PHX,1992
24,Tom Chambers,PF,6-10,220,"June 21, 1959",us US,10,Utah,PHX,1992
14,Jeff Hornacek,SG,6-4,190,"May 3, 1963",us US,5,Iowa State,PHX,1992
7,Kevin Johnson,PG,6-1,180,"March 4, 1966",us US,4,California,PHX,1992
32,Negele Knight,PG,6-1,175,"March 6, 1967",us US,1,Dayton,PHX,1992
28,Andrew Lang,C,6-11,245,"June 28, 1966",us US,3,Arkansas,PHX,1992
9,Dan Majerle,SF,6-6,215,"September 9, 1965",us US,3,Central Michigan University,PHX,1992
0,Jerrod Mustaf,PF,6-10,238,"October 28, 1969",us US,1,Maryland,PHX,1992
45,Ed Nealy,PF,6-7,238,"February 19, 1960",us US,8,Kansas State,PHX,1992
34,Tim Perry,PF,6-9,200,"June 4, 1965",us US,3,Temple,PHX,1992
31,Kurt Rambis,PF,6-8,213,"February 25, 1958",us US,10,Santa Clara,PHX,1992
41,Mark West,C,6-10,230,"November 5, 1960",us US,8,Old Dominion,PHX,1992
22,Danny Ainge,SG,6-5,185,"March 17, 1959",us US,11,BYU,PHX,1993
34,Charles Barkley,PF,6-6,252,"February 20, 1963",us US,8,Auburn,PHX,1993
